contig_id,cluster_id
NODE_7861_length_1093_cov_2.584778,7
NODE_1298_length_3110_cov_2.195745,3
NODE_1394_length_2970_cov_2.696055,21
NODE_759_length_4563_cov_9.222493,29
NODE_7769_length_1100_cov_2.800000,16
NODE_7069_length_1156_cov_2.387829,20
NODE_2096_length_2270_cov_2.477201,7
NODE_3813_length_1613_cov_1.579589,20
NODE_2985_length_1837_cov_1.428732,28
NODE_364_length_7698_cov_3.245715,7
NODE_1719_length_2562_cov_3.353809,2
NODE_5949_length_1267_cov_1.526403,6
NODE_5517_length_1321_cov_2.503160,6
NODE_5061_length_1384_cov_3.143717,16
NODE_4913_length_1405_cov_2.146667,28
NODE_8265_length_1066_cov_1.879327,2
NODE_3718_length_1636_cov_2.344086,28
NODE_2171_length_2223_cov_3.954797,21
NODE_2903_length_1868_cov_4.874793,29
NODE_7982_length_1085_cov_1.553398,28
NODE_1297_length_3110_cov_2.942062,16
NODE_5563_length_1315_cov_3.461111,11
NODE_9084_length_1014_cov_1.363921,24
NODE_7494_length_1122_cov_2.328022,11
NODE_2803_length_1910_cov_1.975202,6
NODE_4292_length_1513_cov_2.705075,7
NODE_8283_length_1065_cov_1.506931,20
NODE_9307_length_1001_cov_1.579281,28
NODE_6482_length_1211_cov_1.534602,28
NODE_4719_length_1437_cov_2.536179,2
NODE_1605_length_2690_cov_1.867173,28
NODE_2838_length_1891_cov_2.672658,7
NODE_9206_length_1006_cov_2.023134,28
NODE_2539_length_2019_cov_3.539715,7
NODE_8491_length_1051_cov_1.495984,28
NODE_2579_length_1998_cov_4.202779,31
NODE_366_length_7678_cov_5.630854,27
NODE_4524_length_1471_cov_1.738701,28
NODE_8161_length_1074_cov_1.612365,28
NODE_6540_length_1205_cov_1.910435,6
NODE_5388_length_1336_cov_1.625293,3
NODE_4759_length_1431_cov_6.074855,2
NODE_7793_length_1099_cov_1.520115,3
NODE_829_length_4291_cov_2.758735,3
NODE_5834_length_1281_cov_1.120718,28
NODE_5279_length_1350_cov_1.867954,3
NODE_261_length_10134_cov_3.697787,30
NODE_1521_length_2786_cov_3.396558,20
NODE_7530_length_1119_cov_1.683271,20
NODE_6742_length_1186_cov_2.002653,28
NODE_6653_length_1194_cov_3.884109,6
NODE_6957_length_1165_cov_3.704505,7
NODE_2004_length_2333_cov_2.797191,7
NODE_6917_length_1170_cov_2.060987,6
NODE_6162_length_1243_cov_2.013468,11
NODE_3825_length_1611_cov_2.667738,11
NODE_6356_length_1223_cov_1.584760,28
NODE_3425_length_1711_cov_2.467391,20
NODE_1284_length_3130_cov_2.515122,2
NODE_6696_length_1190_cov_2.554185,28
NODE_5622_length_1308_cov_1.754190,28
NODE_5497_length_1323_cov_2.702681,16
NODE_3537_length_1685_cov_2.029448,20
NODE_856_length_4185_cov_3.553269,7
NODE_8579_length_1045_cov_1.190909,17
NODE_7094_length_1154_cov_1.821656,6
NODE_8078_length_1079_cov_1.687500,20
NODE_4888_length_1409_cov_1.698671,24
NODE_4288_length_1514_cov_1.515422,6
NODE_4861_length_1413_cov_2.006627,20
NODE_4880_length_1410_cov_1.445018,28
NODE_6343_length_1224_cov_1.609068,6
NODE_1125_length_3413_cov_6.003871,29
NODE_281_length_9588_cov_4.605476,0
NODE_4348_length_1503_cov_2.279006,20
NODE_3712_length_1637_cov_2.601138,20
NODE_6296_length_1228_cov_2.473146,6
NODE_5479_length_1325_cov_4.609449,20
NODE_2503_length_2036_cov_2.213529,6
NODE_7230_length_1144_cov_1.186410,24
NODE_4045_length_1561_cov_1.741036,3
NODE_8824_length_1029_cov_1.919918,2
NODE_4436_length_1486_cov_1.875611,3
NODE_5300_length_1347_cov_1.919505,20
NODE_54_length_35231_cov_4.805521,0
NODE_2714_length_1941_cov_2.213680,20
NODE_8914_length_1024_cov_1.647059,28
NODE_5422_length_1332_cov_2.566171,28
NODE_5302_length_1346_cov_2.676220,2
NODE_3206_length_1767_cov_2.446846,3
NODE_8774_length_1032_cov_1.713408,20
NODE_3143_length_1790_cov_2.685303,6
NODE_773_length_4505_cov_4.134607,30
NODE_5953_length_1266_cov_2.207267,20
NODE_2013_length_2329_cov_2.120932,28
NODE_661_length_5006_cov_3.728338,30
NODE_7027_length_1160_cov_1.584615,28
NODE_3190_length_1772_cov_3.818288,21
NODE_6705_length_1190_cov_1.730396,20
NODE_7853_length_1094_cov_1.558229,3
NODE_7344_length_1134_cov_1.492122,7
NODE_7467_length_1124_cov_2.463985,3
NODE_4190_length_1533_cov_2.570365,6
NODE_1707_length_2574_cov_2.077412,20
NODE_277_length_9668_cov_3.430147,30
NODE_822_length_4314_cov_5.799249,21
NODE_667_length_4984_cov_11.054372,2
NODE_2836_length_1892_cov_1.613500,21
NODE_8327_length_1062_cov_1.901688,20
NODE_390_length_7301_cov_7.398979,2
NODE_3167_length_1782_cov_2.338159,7
NODE_420_length_6848_cov_4.502282,21
NODE_3320_length_1735_cov_1.816667,7
NODE_7537_length_1118_cov_3.065851,16
NODE_8760_length_1033_cov_1.876278,3
NODE_3362_length_1723_cov_3.221823,21
NODE_4708_length_1439_cov_2.152457,28
NODE_989_length_3758_cov_3.375641,11
NODE_7515_length_1120_cov_2.072300,28
NODE_5152_length_1371_cov_2.048632,3
NODE_2412_length_2088_cov_2.304476,6
NODE_2330_length_2131_cov_1.594894,24
NODE_3788_length_1621_cov_2.037676,2
NODE_1603_length_2694_cov_1.863964,20
NODE_3951_length_1584_cov_1.731851,20
NODE_7398_length_1130_cov_1.689302,2
NODE_2017_length_2327_cov_3.530370,30
NODE_8759_length_1033_cov_1.903885,2
NODE_9066_length_1015_cov_1.647917,11
NODE_4425_length_1487_cov_2.532821,11
NODE_2273_length_2164_cov_12.245614,28
NODE_5000_length_1392_cov_1.666417,28
NODE_7193_length_1146_cov_2.152154,20
NODE_6649_length_1195_cov_1.978947,28
NODE_4397_length_1494_cov_1.676859,20
NODE_9170_length_1008_cov_2.177335,6
NODE_745_length_4620_cov_3.449069,7
NODE_4593_length_1460_cov_2.380783,28
NODE_6925_length_1169_cov_3.820467,7
NODE_5159_length_1370_cov_2.733840,11
NODE_1279_length_3132_cov_3.490413,7
NODE_7426_length_1127_cov_3.819030,21
NODE_648_length_5063_cov_3.192692,16
NODE_7194_length_1146_cov_1.877177,28
NODE_1356_length_3030_cov_30.514622,22
NODE_3637_length_1658_cov_1.751716,6
NODE_7657_length_1110_cov_2.012322,28
NODE_787_length_4458_cov_3.276857,16
NODE_1567_length_2727_cov_2.356662,2
NODE_8661_length_1039_cov_1.754065,2
NODE_2157_length_2231_cov_3.354779,27
NODE_1796_length_2500_cov_3.541922,7
NODE_3117_length_1799_cov_3.938073,6
NODE_7334_length_1134_cov_2.278962,28
NODE_8770_length_1032_cov_2.176049,20
NODE_8866_length_1026_cov_2.703399,16
NODE_805_length_4399_cov_3.025783,3
NODE_458_length_6380_cov_3.025613,16
NODE_6901_length_1171_cov_2.287634,20
NODE_5398_length_1335_cov_2.021875,28
NODE_3570_length_1675_cov_1.951852,24
NODE_2568_length_2003_cov_1.959959,20
NODE_7711_length_1106_cov_1.458611,20
NODE_1641_length_2647_cov_2.240355,28
NODE_7076_length_1156_cov_1.465032,28
NODE_3392_length_1717_cov_2.297232,20
NODE_6153_length_1243_cov_3.765152,11
NODE_4790_length_1425_cov_2.254015,28
NODE_6771_length_1183_cov_3.775709,30
NODE_8303_length_1063_cov_7.473214,20
NODE_7595_length_1114_cov_5.529745,2
NODE_1384_length_2985_cov_2.409898,11
NODE_4376_length_1498_cov_1.808039,28
NODE_2615_length_1981_cov_4.584631,21
NODE_7933_length_1087_cov_2.227713,7
NODE_3639_length_1657_cov_1.859551,9
NODE_4282_length_1514_cov_2.400274,28
NODE_8705_length_1036_cov_1.877676,6
NODE_1883_length_2419_cov_2.373942,16
NODE_3842_length_1607_cov_2.751933,7
NODE_3211_length_1766_cov_1.564582,24
NODE_8319_length_1063_cov_1.567460,11
NODE_2832_length_1893_cov_3.173014,7
NODE_7835_length_1096_cov_1.581172,17
NODE_2580_length_1998_cov_3.295934,2
NODE_1593_length_2705_cov_2.761887,7
NODE_7736_length_1103_cov_2.062977,28
NODE_7060_length_1157_cov_1.656080,28
NODE_3980_length_1575_cov_56.393421,2
NODE_968_length_3825_cov_2.948276,7
NODE_1837_length_2459_cov_4.674709,2
NODE_8961_length_1021_cov_1.834369,21
NODE_8615_length_1042_cov_2.867275,7
NODE_2001_length_2335_cov_2.682018,6
NODE_3304_length_1739_cov_2.152613,20
NODE_4513_length_1472_cov_1.920960,20
NODE_8344_length_1061_cov_1.549702,28
NODE_972_length_3817_cov_3.141946,3
NODE_2709_length_1942_cov_3.934817,2
NODE_3457_length_1705_cov_3.046061,6
NODE_3477_length_1702_cov_1.247116,20
NODE_4253_length_1519_cov_3.092213,11
NODE_8250_length_1067_cov_2.062253,28
NODE_3165_length_1783_cov_1.732060,20
NODE_5921_length_1270_cov_1.500412,28
NODE_1739_length_2542_cov_2.224769,3
NODE_6203_length_1239_cov_1.223818,28
NODE_426_length_6786_cov_7.455504,2
NODE_4393_length_1494_cov_2.340514,3
NODE_8469_length_1052_cov_2.042126,28
NODE_1537_length_2766_cov_2.824419,16
NODE_9050_length_1016_cov_1.772112,28
NODE_6800_length_1180_cov_3.803556,11
NODE_4302_length_1511_cov_3.423077,11
NODE_5787_length_1285_cov_2.121138,2
NODE_2399_length_2095_cov_3.386765,6
NODE_2267_length_2167_cov_2.316288,20
NODE_2721_length_1939_cov_3.949575,7
NODE_180_length_14007_cov_5.725344,27
NODE_5207_length_1362_cov_1.726855,6
NODE_8687_length_1037_cov_3.009165,11
NODE_8466_length_1052_cov_3.127382,16
NODE_6664_length_1193_cov_2.528998,7
NODE_3140_length_1792_cov_1.408175,28
NODE_3562_length_1677_cov_2.783600,3
NODE_1266_length_3153_cov_2.965784,21
NODE_3420_length_1712_cov_2.175619,6
NODE_2302_length_2146_cov_3.395026,7
NODE_1376_length_3007_cov_3.133130,7
NODE_5859_length_1278_cov_1.950123,20
NODE_2311_length_2141_cov_3.006711,16
NODE_8025_length_1082_cov_1.876339,24
NODE_9088_length_1013_cov_2.376827,20
NODE_5154_length_1371_cov_1.851064,24
NODE_7039_length_1158_cov_2.733454,11
NODE_3801_length_1616_cov_2.713004,11
NODE_2310_length_2141_cov_3.113615,3
NODE_7220_length_1145_cov_1.422018,28
NODE_9238_length_1005_cov_1.528421,28
NODE_9237_length_1005_cov_1.542105,3
NODE_8569_length_1045_cov_2.256566,14
NODE_6905_length_1171_cov_1.793907,6
NODE_4181_length_1534_cov_3.244760,21
NODE_7814_length_1097_cov_1.907869,6
NODE_8620_length_1042_cov_1.805471,28
NODE_8743_length_1034_cov_1.597549,28
NODE_82_length_26236_cov_4.802796,27
NODE_8225_length_1069_cov_1.770217,28
NODE_45_length_39262_cov_5.684164,27
NODE_8559_length_1046_cov_1.685166,28
NODE_8497_length_1050_cov_2.017085,28
NODE_1315_length_3080_cov_3.909091,27
NODE_2929_length_1857_cov_2.476138,3
NODE_1322_length_3066_cov_4.233809,21
NODE_8873_length_1026_cov_2.073120,20
NODE_4667_length_1449_cov_4.605452,6
NODE_1382_length_2990_cov_2.788075,3
NODE_8729_length_1035_cov_1.634694,24
NODE_1012_length_3694_cov_3.413575,20
NODE_4685_length_1445_cov_1.669065,7
NODE_328_length_8333_cov_3.080937,3
NODE_4682_length_1445_cov_2.641007,16
NODE_104_length_23575_cov_9.779082,29
NODE_751_length_4588_cov_3.379219,16
NODE_6513_length_1208_cov_1.811795,6
NODE_7452_length_1125_cov_3.618692,11
NODE_8953_length_1021_cov_2.336439,20
NODE_3934_length_1588_cov_1.615786,28
NODE_4911_length_1405_cov_2.294815,3
NODE_3318_length_1735_cov_2.896429,11
NODE_2987_length_1836_cov_1.772600,6
NODE_6374_length_1221_cov_1.335334,28
NODE_8175_length_1073_cov_1.736739,28
NODE_2270_length_2165_cov_3.095735,21
NODE_846_length_4225_cov_3.882254,21
NODE_5459_length_1328_cov_2.450903,11
NODE_2498_length_2041_cov_1.811682,3
NODE_8983_length_1019_cov_2.442946,31
NODE_8959_length_1021_cov_1.934783,3
NODE_5797_length_1285_cov_1.360163,28
NODE_6276_length_1231_cov_2.151361,3
NODE_8910_length_1024_cov_1.969040,28
NODE_6889_length_1172_cov_2.669651,11
NODE_4855_length_1413_cov_3.335052,7
NODE_6355_length_1223_cov_1.742295,6
NODE_4553_length_1466_cov_2.092842,17
NODE_1251_length_3173_cov_3.045863,16
NODE_2063_length_2292_cov_3.324095,2
NODE_5593_length_1311_cov_4.065287,6
NODE_4757_length_1432_cov_1.868555,20
NODE_8588_length_1044_cov_1.943377,6
NODE_9144_length_1010_cov_1.645026,28
NODE_2965_length_1843_cov_2.461409,7
NODE_4909_length_1405_cov_2.857778,6
NODE_3714_length_1636_cov_3.708412,21
NODE_6911_length_1170_cov_3.086996,7
NODE_1234_length_3197_cov_2.884468,11
NODE_1329_length_3061_cov_2.319694,16
NODE_647_length_5085_cov_3.469781,16
NODE_2028_length_2321_cov_3.090468,7
NODE_2892_length_1874_cov_2.070368,28
NODE_6299_length_1228_cov_2.113384,20
NODE_2954_length_1848_cov_2.999442,16
NODE_1181_length_3281_cov_3.288903,21
NODE_8939_length_1022_cov_2.118925,31
NODE_6796_length_1181_cov_1.669627,28
NODE_1901_length_2405_cov_3.037872,16
NODE_516_length_5908_cov_3.116180,7
NODE_7651_length_1111_cov_1.284091,9
NODE_5452_length_1329_cov_1.641287,3
NODE_7512_length_1120_cov_2.400000,20
NODE_959_length_3846_cov_4.158797,21
NODE_4472_length_1478_cov_24.479269,2
NODE_5751_length_1290_cov_3.456680,7
NODE_84_length_26039_cov_4.635930,0
NODE_1720_length_2562_cov_2.540886,11
NODE_593_length_5407_cov_3.478326,21
NODE_5698_length_1298_cov_1.810137,28
NODE_195_length_13307_cov_5.066556,0
NODE_8387_length_1058_cov_2.841476,20
NODE_5082_length_1381_cov_2.966817,7
NODE_4264_length_1518_cov_1.704033,28
NODE_8340_length_1061_cov_2.281312,28
NODE_7477_length_1124_cov_1.226380,2
NODE_7138_length_1150_cov_2.328767,28
NODE_7549_length_1118_cov_1.444026,9
NODE_6780_length_1182_cov_6.716948,31
NODE_7103_length_1154_cov_1.213831,7
NODE_885_length_4096_cov_2.878743,16
NODE_7817_length_1097_cov_1.783109,20
NODE_1840_length_2456_cov_3.797168,2
NODE_422_length_6831_cov_3.597403,21
NODE_4668_length_1449_cov_2.928264,11
NODE_4768_length_1430_cov_2.763636,20
NODE_3993_length_1573_cov_3.026350,21
NODE_2812_length_1904_cov_2.466198,7
NODE_7579_length_1116_cov_1.536287,20
NODE_4797_length_1424_cov_2.241052,3
NODE_7130_length_1151_cov_2.054745,31
NODE_7891_length_1091_cov_1.645753,28
NODE_535_length_5762_cov_3.266515,7
NODE_4297_length_1513_cov_1.848422,28
NODE_7254_length_1142_cov_1.248390,28
NODE_3018_length_1826_cov_3.287408,7
NODE_2776_length_1920_cov_3.626273,11
NODE_6430_length_1216_cov_2.006891,3
NODE_5215_length_1361_cov_2.045942,28
NODE_1021_length_3682_cov_4.800937,21
NODE_2049_length_2307_cov_3.157638,7
NODE_1133_length_3395_cov_2.663772,20
NODE_5748_length_1291_cov_1.862460,28
NODE_7783_length_1100_cov_1.513876,20
NODE_2211_length_2199_cov_3.044776,16
NODE_5343_length_1342_cov_1.898990,6
NODE_3465_length_1703_cov_1.885316,7
NODE_3434_length_1710_cov_2.360725,20
NODE_4665_length_1450_cov_1.506810,28
NODE_8207_length_1070_cov_2.435468,20
NODE_4300_length_1512_cov_2.378861,3
NODE_5219_length_1360_cov_2.318774,6
NODE_2168_length_2227_cov_1.998158,16
NODE_7351_length_1133_cov_1.916512,28
NODE_5741_length_1292_cov_1.637833,3
NODE_4184_length_1534_cov_1.893171,21
NODE_52_length_35863_cov_4.853776,27
NODE_7059_length_1157_cov_1.696007,20
NODE_4774_length_1429_cov_1.892285,6
NODE_3222_length_1762_cov_2.636204,7
NODE_2121_length_2251_cov_2.632514,3
NODE_8301_length_1064_cov_1.572844,6
NODE_8310_length_1063_cov_2.205357,24
NODE_657_length_5010_cov_3.214127,7
NODE_819_length_4331_cov_3.586296,30
NODE_3472_length_1702_cov_2.448695,11
NODE_9202_length_1006_cov_2.881178,20
NODE_1766_length_2520_cov_2.229209,7
NODE_6692_length_1191_cov_1.507042,28
NODE_2258_length_2174_cov_1.972629,28
NODE_7621_length_1113_cov_1.574669,28
NODE_3969_length_1578_cov_2.612607,3
NODE_7582_length_1116_cov_1.402451,20
NODE_7227_length_1144_cov_1.561983,28
NODE_1428_length_2919_cov_3.162011,11
NODE_7379_length_1131_cov_1.502788,28
NODE_1987_length_2342_cov_2.691736,16
NODE_4455_length_1482_cov_1.557814,3
NODE_732_length_4667_cov_2.847788,7
NODE_3267_length_1748_cov_2.420555,20
NODE_5301_length_1347_cov_1.691176,6
NODE_5701_length_1297_cov_2.635266,28
NODE_7986_length_1084_cov_3.721088,16
NODE_5689_length_1299_cov_2.105305,28
NODE_4202_length_1531_cov_1.598916,3
NODE_8069_length_1079_cov_6.095703,8
NODE_4344_length_1504_cov_1.706004,28
NODE_1856_length_2439_cov_1.973574,3
NODE_4275_length_1516_cov_1.872690,25
NODE_1589_length_2707_cov_38.042986,2
NODE_44_length_39535_cov_5.812893,27
NODE_7592_length_1115_cov_1.412264,28
NODE_2680_length_1957_cov_2.426393,20
NODE_6018_length_1258_cov_3.093932,9
NODE_1310_length_3088_cov_3.674580,21
NODE_8253_length_1067_cov_1.861660,20
NODE_5982_length_1263_cov_3.318709,9
NODE_3044_length_1817_cov_1.922247,20
NODE_3402_length_1715_cov_2.696386,6
NODE_3856_length_1604_cov_1.479019,20
NODE_5559_length_1316_cov_1.750198,28
NODE_4963_length_1398_cov_1.387937,20
NODE_372_length_7581_cov_3.751129,7
NODE_7731_length_1103_cov_5.253817,2
NODE_2557_length_2008_cov_1.968254,7
NODE_1826_length_2471_cov_3.165977,3
NODE_5861_length_1278_cov_1.852003,28
NODE_1762_length_2522_cov_2.139035,20
NODE_5474_length_1326_cov_2.185681,3
NODE_6658_length_1194_cov_1.840211,3
NODE_5968_length_1265_cov_1.580165,28
NODE_731_length_4667_cov_2.850390,11
NODE_232_length_11156_cov_5.759841,2
NODE_2165_length_2228_cov_4.450529,21
NODE_2444_length_2067_cov_2.169483,3
NODE_7035_length_1159_cov_1.512681,28
NODE_8403_length_1057_cov_2.624750,21
NODE_8534_length_1048_cov_1.279960,6
NODE_4217_length_1527_cov_3.408967,3
NODE_5556_length_1316_cov_2.624108,3
NODE_3493_length_1698_cov_3.259890,11
NODE_6347_length_1223_cov_2.267123,20
NODE_7204_length_1146_cov_1.312557,28
NODE_5940_length_1268_cov_1.622424,6
NODE_6537_length_1205_cov_2.223478,28
NODE_3136_length_1792_cov_2.560737,16
NODE_7266_length_1141_cov_2.067219,20
NODE_228_length_11435_cov_6.404130,29
NODE_2712_length_1942_cov_1.873344,16
NODE_4289_length_1513_cov_9.057613,2
NODE_8109_length_1077_cov_1.916830,28
NODE_7339_length_1134_cov_1.860056,2
NODE_7684_length_1108_cov_1.633428,3
NODE_3448_length_1707_cov_2.728814,3
NODE_7679_length_1108_cov_2.234568,20
NODE_6523_length_1207_cov_2.339410,28
NODE_3175_length_1779_cov_1.411253,24
NODE_4227_length_1526_cov_1.316111,28
NODE_1519_length_2788_cov_1.785584,20
NODE_7912_length_1089_cov_1.674081,20
NODE_1338_length_3050_cov_5.126210,0
NODE_7459_length_1125_cov_1.975701,2
NODE_3756_length_1627_cov_2.398219,3
NODE_4429_length_1487_cov_1.782821,3
NODE_4301_length_1512_cov_1.734386,24
NODE_6801_length_1180_cov_3.785778,11
NODE_8067_length_1080_cov_1.480000,28
NODE_4235_length_1525_cov_1.359864,28
NODE_1757_length_2529_cov_2.092563,7
NODE_1098_length_3459_cov_8.502350,29
NODE_7421_length_1128_cov_1.876980,20
NODE_2409_length_2089_cov_2.912488,11
NODE_3571_length_1675_cov_1.887654,28
NODE_8460_length_1053_cov_1.378758,6
NODE_3624_length_1662_cov_2.461108,28
NODE_9277_length_1003_cov_1.664557,24
NODE_2209_length_2200_cov_2.174359,20
NODE_2640_length_1971_cov_2.215553,7
NODE_3966_length_1579_cov_2.054462,6
NODE_7017_length_1160_cov_2.474208,6
NODE_1709_length_2568_cov_2.345006,20
NODE_5020_length_1389_cov_5.431784,21
NODE_6172_length_1242_cov_1.898062,28
NODE_8948_length_1022_cov_1.582213,28
NODE_4418_length_1489_cov_2.033473,3
NODE_1102_length_3449_cov_4.139953,21
NODE_6874_length_1174_cov_1.231457,28
NODE_8908_length_1024_cov_2.177503,28
NODE_2638_length_1972_cov_2.058425,28
NODE_8699_length_1036_cov_2.502548,11
NODE_2434_length_2073_cov_1.980178,3
NODE_8775_length_1032_cov_1.609007,3
NODE_8111_length_1077_cov_1.810176,6
NODE_894_length_4062_cov_4.028700,30
NODE_4720_length_1437_cov_1.910275,6
NODE_4372_length_1498_cov_2.951490,16
NODE_1459_length_2875_cov_12.181915,2
NODE_3186_length_1774_cov_4.412449,21
NODE_3134_length_1794_cov_4.075906,11
NODE_6379_length_1220_cov_2.287554,7
NODE_8643_length_1040_cov_2.063959,3
NODE_3861_length_1602_cov_2.802844,11
NODE_7070_length_1156_cov_2.294278,11
NODE_8724_length_1035_cov_1.851020,7
NODE_1469_length_2858_cov_2.839814,3
NODE_6776_length_1183_cov_1.554965,6
NODE_1576_length_2718_cov_2.742771,16
NODE_740_length_4631_cov_3.137675,11
NODE_4647_length_1452_cov_2.087330,3
NODE_6682_length_1191_cov_2.866197,11
NODE_6673_length_1192_cov_2.421284,7
NODE_8142_length_1075_cov_1.953922,28
NODE_1784_length_2507_cov_4.018760,21
NODE_8432_length_1055_cov_1.426000,28
NODE_2642_length_1970_cov_2.116971,20
NODE_230_length_11220_cov_3.254366,7
NODE_6945_length_1167_cov_2.473921,11
NODE_7635_length_1111_cov_8.969697,2
NODE_8016_length_1083_cov_1.375486,31
NODE_3677_length_1645_cov_4.142138,21
NODE_3330_length_1732_cov_2.123435,6
NODE_8838_length_1028_cov_1.849949,20
NODE_7803_length_1098_cov_1.692234,20
NODE_6572_length_1202_cov_2.305144,20
NODE_6092_length_1251_cov_2.449833,31
NODE_2971_length_1842_cov_2.088416,28
NODE_2229_length_2191_cov_2.062266,7
NODE_2401_length_2095_cov_2.873529,2
NODE_4125_length_1545_cov_1.807383,6
NODE_729_length_4683_cov_2.393258,16
NODE_8259_length_1066_cov_3.812067,7
NODE_2762_length_1926_cov_2.153394,28
NODE_2086_length_2275_cov_6.359459,2
NODE_1277_length_3136_cov_2.740669,3
NODE_5439_length_1330_cov_3.887059,2
NODE_4542_length_1468_cov_1.820241,3
NODE_4482_length_1477_cov_2.810830,16
NODE_114_length_20945_cov_7.278794,29
NODE_7839_length_1095_cov_2.172115,3
NODE_8364_length_1060_cov_1.521393,28
NODE_4413_length_1490_cov_1.972822,28
NODE_6849_length_1175_cov_2.248214,11
NODE_5772_length_1287_cov_1.737013,28
NODE_2970_length_1842_cov_2.322328,7
NODE_5840_length_1280_cov_2.164898,20
NODE_4175_length_1536_cov_2.666442,11
NODE_3865_length_1602_cov_1.897867,20
NODE_50_length_36398_cov_10.015821,29
NODE_4091_length_1551_cov_10.632353,29
NODE_7747_length_1103_cov_1.458969,3
NODE_1863_length_2432_cov_6.582667,2
NODE_8429_length_1055_cov_1.623000,3
NODE_3668_length_1647_cov_2.854899,7
NODE_665_length_4995_cov_2.285830,3
NODE_4588_length_1461_cov_4.926031,6
NODE_4491_length_1476_cov_1.932442,3
NODE_6353_length_1223_cov_1.853596,7
NODE_2313_length_2141_cov_2.558485,3
NODE_3655_length_1651_cov_1.369674,28
NODE_6126_length_1247_cov_2.156879,3
NODE_5043_length_1387_cov_1.740240,20
NODE_7937_length_1087_cov_1.692829,28
NODE_7139_length_1150_cov_2.308676,20
NODE_9214_length_1006_cov_1.614090,28
NODE_5566_length_1315_cov_2.660317,11
NODE_7243_length_1143_cov_1.385110,24
NODE_6935_length_1168_cov_2.442947,28
NODE_5962_length_1265_cov_3.075207,2
NODE_5856_length_1278_cov_2.587081,3
NODE_8666_length_1039_cov_1.590447,6
NODE_7359_length_1132_cov_2.972145,11
NODE_7890_length_1091_cov_1.777992,7
NODE_546_length_5662_cov_3.716783,7
NODE_5788_length_1285_cov_2.087805,6
NODE_6571_length_1202_cov_2.316478,20
NODE_4990_length_1393_cov_2.377429,20
NODE_7469_length_1124_cov_2.347989,6
NODE_7088_length_1154_cov_3.084622,16
NODE_4570_length_1464_cov_1.755855,2
NODE_6888_length_1172_cov_4.908684,20
NODE_2420_length_2083_cov_2.236193,7
NODE_6857_length_1175_cov_1.412500,20
NODE_1357_length_3030_cov_3.749916,20
NODE_2274_length_2163_cov_11.820209,2
NODE_7856_length_1094_cov_1.274302,20
NODE_5197_length_1363_cov_2.512232,16
NODE_5881_length_1276_cov_2.072072,7
NODE_1958_length_2359_cov_8.121094,2
NODE_4756_length_1432_cov_2.017429,24
NODE_7418_length_1128_cov_2.125815,3
NODE_2986_length_1836_cov_3.367209,7
NODE_7484_length_1123_cov_1.905431,20
NODE_3113_length_1801_cov_3.287514,16
NODE_8768_length_1032_cov_2.504606,28
NODE_7728_length_1104_cov_1.694948,28
NODE_3237_length_1757_cov_6.739130,31
NODE_3696_length_1641_cov_2.306431,6
NODE_6496_length_1210_cov_1.658009,20
NODE_3086_length_1806_cov_10.231296,31
NODE_1496_length_2821_cov_2.744396,2
NODE_4658_length_1451_cov_1.647564,7
NODE_611_length_5278_cov_3.633352,21
NODE_9281_length_1002_cov_3.517423,20
NODE_5637_length_1306_cov_1.668265,6
NODE_3816_length_1612_cov_3.074502,14
NODE_8830_length_1029_cov_1.589322,28
NODE_8112_length_1077_cov_1.769080,6
NODE_8942_length_1022_cov_1.853154,3
NODE_538_length_5713_cov_3.253446,16
NODE_9086_length_1013_cov_3.447808,7
NODE_5150_length_1372_cov_1.403948,6
NODE_3189_length_1773_cov_2.042491,20
NODE_6563_length_1203_cov_1.862369,20
NODE_3170_length_1780_cov_1.941449,3
NODE_8527_length_1048_cov_1.934542,28
NODE_6110_length_1249_cov_1.687605,28
NODE_8008_length_1083_cov_2.383268,16
NODE_6424_length_1216_cov_3.161929,3
NODE_6691_length_1191_cov_1.586268,24
NODE_3333_length_1731_cov_2.930788,16
NODE_3142_length_1790_cov_3.371182,30
NODE_1448_length_2890_cov_2.487831,3
NODE_4080_length_1554_cov_3.252168,2
NODE_499_length_6000_cov_2.963331,16
NODE_5992_length_1263_cov_1.410596,24
NODE_5049_length_1386_cov_1.878287,20
NODE_40_length_41320_cov_7.629347,29
NODE_2988_length_1835_cov_1.682584,28
NODE_488_length_6098_cov_10.940758,2
NODE_3451_length_1707_cov_1.760291,28
NODE_8020_length_1082_cov_2.111003,3
NODE_1033_length_3649_cov_2.908459,30
NODE_6827_length_1178_cov_1.786287,28
NODE_6255_length_1234_cov_1.735369,20
NODE_1441_length_2895_cov_4.657042,21
NODE_888_length_4079_cov_3.957753,7
NODE_4099_length_1549_cov_2.381526,3
NODE_7460_length_1125_cov_1.943925,20
NODE_4081_length_1554_cov_2.043362,20
NODE_1499_length_2820_cov_2.938879,3
NODE_2299_length_2147_cov_4.558795,7
NODE_8658_length_1039_cov_2.230691,28
NODE_8977_length_1020_cov_1.666321,28
NODE_4620_length_1457_cov_1.356633,20
NODE_568_length_5513_cov_3.937523,7
NODE_1282_length_3130_cov_2.801951,16
NODE_3172_length_1779_cov_4.254640,29
NODE_4894_length_1408_cov_2.064302,3
NODE_5756_length_1289_cov_3.310373,21
NODE_4403_length_1493_cov_1.639082,24
